REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRBCKNAMXX,1,2043,999999.0
GLOBAL,PWRBCKNAMXX,1,2044,999999.0
GLOBAL,PWRBCKNAMXX,1,2045,999999.0
GLOBAL,PWRBCKNAMXX,1,2046,999999.0
GLOBAL,PWRBCKNAMXX,1,2047,999999.0
GLOBAL,PWRBCKNAMXX,1,2048,999999.0
GLOBAL,PWRBCKNAMXX,1,2049,999999.0
GLOBAL,PWRBCKNAMXX,1,2050,999999.0
GLOBAL,PWRBCKNERXX,1,2021,999999.0
GLOBAL,PWRBCKNERXX,1,2022,999999.0
GLOBAL,PWRBCKNERXX,1,2023,999999.0
GLOBAL,PWRBCKNERXX,1,2024,999999.0
GLOBAL,PWRBCKNERXX,1,2025,999999.0
GLOBAL,PWRBCKNERXX,1,2026,999999.0
GLOBAL,PWRBCKNERXX,1,2027,999999.0
GLOBAL,PWRBCKNERXX,1,2028,999999.0
GLOBAL,PWRBCKNERXX,1,2029,999999.0
GLOBAL,PWRBCKNERXX,1,2030,999999.0
GLOBAL,PWRBCKNERXX,1,2031,999999.0
GLOBAL,PWRBCKNERXX,1,2032,999999.0
GLOBAL,PWRBCKNERXX,1,2033,999999.0
GLOBAL,PWRBCKNERXX,1,2034,999999.0
GLOBAL,PWRBCKNERXX,1,2035,999999.0
GLOBAL,PWRBCKNERXX,1,2036,999999.0
GLOBAL,PWRBCKNERXX,1,2037,999999.0
GLOBAL,PWRBCKNERXX,1,2038,999999.0
GLOBAL,PWRBCKNERXX,1,2039,999999.0
GLOBAL,PWRBCKNERXX,1,2040,999999.0
GLOBAL,PWRBCKNERXX,1,2041,999999.0
GLOBAL,PWRBCKNERXX,1,2042,999999.0
GLOBAL,PWRBCKNERXX,1,2043,999999.0
GLOBAL,PWRBCKNERXX,1,2044,999999.0
GLOBAL,PWRBCKNERXX,1,2045,999999.0
GLOBAL,PWRBCKNERXX,1,2046,999999.0
GLOBAL,PWRBCKNERXX,1,2047,999999.0
GLOBAL,PWRBCKNERXX,1,2048,999999.0
GLOBAL,PWRBCKNERXX,1,2049,999999.0
GLOBAL,PWRBCKNERXX,1,2050,999999.0
GLOBAL,PWRBCKNGAXX,1,2021,999999.0
GLOBAL,PWRBCKNGAXX,1,2022,999999.0
GLOBAL,PWRBCKNGAXX,1,2023,999999.0
GLOBAL,PWRBCKNGAXX,1,2024,999999.0
GLOBAL,PWRBCKNGAXX,1,2025,999999.0
GLOBAL,PWRBCKNGAXX,1,2026,999999.0
GLOBAL,PWRBCKNGAXX,1,2027,999999.0
GLOBAL,PWRBCKNGAXX,1,2028,999999.0
GLOBAL,PWRBCKNGAXX,1,2029,999999.0
GLOBAL,PWRBCKNGAXX,1,2030,999999.0
GLOBAL,PWRBCKNGAXX,1,2031,999999.0
GLOBAL,PWRBCKNGAXX,1,2032,999999.0
GLOBAL,PWRBCKNGAXX,1,2033,999999.0
GLOBAL,PWRBCKNGAXX,1,2034,999999.0
GLOBAL,PWRBCKNGAXX,1,2035,999999.0
GLOBAL,PWRBCKNGAXX,1,2036,999999.0
GLOBAL,PWRBCKNGAXX,1,2037,999999.0
GLOBAL,PWRBCKNGAXX,1,2038,999999.0
GLOBAL,PWRBCKNGAXX,1,2039,999999.0
GLOBAL,PWRBCKNGAXX,1,2040,999999.0
GLOBAL,PWRBCKNGAXX,1,2041,999999.0
GLOBAL,PWRBCKNGAXX,1,2042,999999.0
GLOBAL,PWRBCKNGAXX,1,2043,999999.0
GLOBAL,PWRBCKNGAXX,1,2044,999999.0
GLOBAL,PWRBCKNGAXX,1,2045,999999.0
GLOBAL,PWRBCKNGAXX,1,2046,999999.0
GLOBAL,PWRBCKNGAXX,1,2047,999999.0
GLOBAL,PWRBCKNGAXX,1,2048,999999.0
GLOBAL,PWRBCKNGAXX,1,2049,999999.0
GLOBAL,PWRBCKNGAXX,1,2050,999999.0
GLOBAL,PWRBCKNICXX,1,2021,999999.0
GLOBAL,PWRBCKNICXX,1,2022,999999.0
GLOBAL,PWRBCKNICXX,1,2023,999999.0
GLOBAL,PWRBCKNICXX,1,2024,999999.0
GLOBAL,PWRBCKNICXX,1,2025,999999.0
GLOBAL,PWRBCKNICXX,1,2026,999999.0
GLOBAL,PWRBCKNICXX,1,2027,999999.0
GLOBAL,PWRBCKNICXX,1,2028,999999.0
GLOBAL,PWRBCKNICXX,1,2029,999999.0
GLOBAL,PWRBCKNICXX,1,2030,999999.0
GLOBAL,PWRBCKNICXX,1,2031,999999.0
GLOBAL,PWRBCKNICXX,1,2032,999999.0
GLOBAL,PWRBCKNICXX,1,2033,999999.0
GLOBAL,PWRBCKNICXX,1,2034,999999.0
GLOBAL,PWRBCKNICXX,1,2035,999999.0
GLOBAL,PWRBCKNICXX,1,2036,999999.0
GLOBAL,PWRBCKNICXX,1,2037,999999.0
GLOBAL,PWRBCKNICXX,1,2038,999999.0
GLOBAL,PWRBCKNICXX,1,2039,999999.0
GLOBAL,PWRBCKNICXX,1,2040,999999.0
GLOBAL,PWRBCKNICXX,1,2041,999999.0
GLOBAL,PWRBCKNICXX,1,2042,999999.0
GLOBAL,PWRBCKNICXX,1,2043,999999.0
GLOBAL,PWRBCKNICXX,1,2044,999999.0
GLOBAL,PWRBCKNICXX,1,2045,999999.0
GLOBAL,PWRBCKNICXX,1,2046,999999.0
GLOBAL,PWRBCKNICXX,1,2047,999999.0
GLOBAL,PWRBCKNICXX,1,2048,999999.0
GLOBAL,PWRBCKNICXX,1,2049,999999.0
GLOBAL,PWRBCKNICXX,1,2050,999999.0
GLOBAL,PWRBCKNLDXX,1,2021,999999.0
GLOBAL,PWRBCKNLDXX,1,2022,999999.0
GLOBAL,PWRBCKNLDXX,1,2023,999999.0
GLOBAL,PWRBCKNLDXX,1,2024,999999.0
GLOBAL,PWRBCKNLDXX,1,2025,999999.0
GLOBAL,PWRBCKNLDXX,1,2026,999999.0
GLOBAL,PWRBCKNLDXX,1,2027,999999.0
GLOBAL,PWRBCKNLDXX,1,2028,999999.0
GLOBAL,PWRBCKNLDXX,1,2029,999999.0
GLOBAL,PWRBCKNLDXX,1,2030,999999.0
GLOBAL,PWRBCKNLDXX,1,2031,999999.0
GLOBAL,PWRBCKNLDXX,1,2032,999999.0
GLOBAL,PWRBCKNLDXX,1,2033,999999.0
GLOBAL,PWRBCKNLDXX,1,2034,999999.0
GLOBAL,PWRBCKNLDXX,1,2035,999999.0
GLOBAL,PWRBCKNLDXX,1,2036,999999.0
GLOBAL,PWRBCKNLDXX,1,2037,999999.0
GLOBAL,PWRBCKNLDXX,1,2038,999999.0
GLOBAL,PWRBCKNLDXX,1,2039,999999.0
GLOBAL,PWRBCKNLDXX,1,2040,999999.0
GLOBAL,PWRBCKNLDXX,1,2041,999999.0
GLOBAL,PWRBCKNLDXX,1,2042,999999.0
GLOBAL,PWRBCKNLDXX,1,2043,999999.0
GLOBAL,PWRBCKNLDXX,1,2044,999999.0
GLOBAL,PWRBCKNLDXX,1,2045,999999.0
GLOBAL,PWRBCKNLDXX,1,2046,999999.0
GLOBAL,PWRBCKNLDXX,1,2047,999999.0
GLOBAL,PWRBCKNLDXX,1,2048,999999.0
GLOBAL,PWRBCKNLDXX,1,2049,999999.0
GLOBAL,PWRBCKNLDXX,1,2050,999999.0
GLOBAL,PWRBCKNORXX,1,2021,999999.0
GLOBAL,PWRBCKNORXX,1,2022,999999.0
GLOBAL,PWRBCKNORXX,1,2023,999999.0
GLOBAL,PWRBCKNORXX,1,2024,999999.0
GLOBAL,PWRBCKNORXX,1,2025,999999.0
GLOBAL,PWRBCKNORXX,1,2026,999999.0
GLOBAL,PWRBCKNORXX,1,2027,999999.0
GLOBAL,PWRBCKNORXX,1,2028,999999.0
GLOBAL,PWRBCKNORXX,1,2029,999999.0
GLOBAL,PWRBCKNORXX,1,2030,999999.0
GLOBAL,PWRBCKNORXX,1,2031,999999.0
GLOBAL,PWRBCKNORXX,1,2032,999999.0
GLOBAL,PWRBCKNORXX,1,2033,999999.0
GLOBAL,PWRBCKNORXX,1,2034,999999.0
GLOBAL,PWRBCKNORXX,1,2035,999999.0
GLOBAL,PWRBCKNORXX,1,2036,999999.0
GLOBAL,PWRBCKNORXX,1,2037,999999.0
GLOBAL,PWRBCKNORXX,1,2038,999999.0
GLOBAL,PWRBCKNORXX,1,2039,999999.0
GLOBAL,PWRBCKNORXX,1,2040,999999.0
GLOBAL,PWRBCKNORXX,1,2041,999999.0
GLOBAL,PWRBCKNORXX,1,2042,999999.0
GLOBAL,PWRBCKNORXX,1,2043,999999.0
GLOBAL,PWRBCKNORXX,1,2044,999999.0
GLOBAL,PWRBCKNORXX,1,2045,999999.0
GLOBAL,PWRBCKNORXX,1,2046,999999.0
GLOBAL,PWRBCKNORXX,1,2047,999999.0
GLOBAL,PWRBCKNORXX,1,2048,999999.0
GLOBAL,PWRBCKNORXX,1,2049,999999.0
GLOBAL,PWRBCKNORXX,1,2050,999999.0
GLOBAL,PWRBCKNPLXX,1,2021,999999.0
GLOBAL,PWRBCKNPLXX,1,2022,999999.0
GLOBAL,PWRBCKNPLXX,1,2023,999999.0
GLOBAL,PWRBCKNPLXX,1,2024,999999.0
GLOBAL,PWRBCKNPLXX,1,2025,999999.0
GLOBAL,PWRBCKNPLXX,1,2026,999999.0
GLOBAL,PWRBCKNPLXX,1,2027,999999.0
GLOBAL,PWRBCKNPLXX,1,2028,999999.0
GLOBAL,PWRBCKNPLXX,1,2029,999999.0
GLOBAL,PWRBCKNPLXX,1,2030,999999.0
GLOBAL,PWRBCKNPLXX,1,2031,999999.0
GLOBAL,PWRBCKNPLXX,1,2032,999999.0
GLOBAL,PWRBCKNPLXX,1,2033,999999.0
GLOBAL,PWRBCKNPLXX,1,2034,999999.0
GLOBAL,PWRBCKNPLXX,1,2035,999999.0
GLOBAL,PWRBCKNPLXX,1,2036,999999.0
GLOBAL,PWRBCKNPLXX,1,2037,999999.0
GLOBAL,PWRBCKNPLXX,1,2038,999999.0
GLOBAL,PWRBCKNPLXX,1,2039,999999.0
GLOBAL,PWRBCKNPLXX,1,2040,999999.0
GLOBAL,PWRBCKNPLXX,1,2041,999999.0
GLOBAL,PWRBCKNPLXX,1,2042,999999.0
GLOBAL,PWRBCKNPLXX,1,2043,999999.0
GLOBAL,PWRBCKNPLXX,1,2044,999999.0
GLOBAL,PWRBCKNPLXX,1,2045,999999.0
GLOBAL,PWRBCKNPLXX,1,2046,999999.0
GLOBAL,PWRBCKNPLXX,1,2047,999999.0
GLOBAL,PWRBCKNPLXX,1,2048,999999.0
GLOBAL,PWRBCKNPLXX,1,2049,999999.0
GLOBAL,PWRBCKNPLXX,1,2050,999999.0
GLOBAL,PWRBCKNZLXX,1,2021,999999.0
GLOBAL,PWRBCKNZLXX,1,2022,999999.0
GLOBAL,PWRBCKNZLXX,1,2023,999999.0
GLOBAL,PWRBCKNZLXX,1,2024,999999.0
GLOBAL,PWRBCKNZLXX,1,2025,999999.0
GLOBAL,PWRBCKNZLXX,1,2026,999999.0
GLOBAL,PWRBCKNZLXX,1,2027,999999.0
GLOBAL,PWRBCKNZLXX,1,2028,999999.0
GLOBAL,PWRBCKNZLXX,1,2029,999999.0
GLOBAL,PWRBCKNZLXX,1,2030,999999.0
GLOBAL,PWRBCKNZLXX,1,2031,999999.0
GLOBAL,PWRBCKNZLXX,1,2032,999999.0
GLOBAL,PWRBCKNZLXX,1,2033,999999.0
GLOBAL,PWRBCKNZLXX,1,2034,999999.0
GLOBAL,PWRBCKNZLXX,1,2035,999999.0
GLOBAL,PWRBCKNZLXX,1,2036,999999.0
GLOBAL,PWRBCKNZLXX,1,2037,999999.0
GLOBAL,PWRBCKNZLXX,1,2038,999999.0
GLOBAL,PWRBCKNZLXX,1,2039,999999.0
GLOBAL,PWRBCKNZLXX,1,2040,999999.0
GLOBAL,PWRBCKNZLXX,1,2041,999999.0
GLOBAL,PWRBCKNZLXX,1,2042,999999.0
GLOBAL,PWRBCKNZLXX,1,2043,999999.0
GLOBAL,PWRBCKNZLXX,1,2044,999999.0
GLOBAL,PWRBCKNZLXX,1,2045,999999.0
GLOBAL,PWRBCKNZLXX,1,2046,999999.0
GLOBAL,PWRBCKNZLXX,1,2047,999999.0
GLOBAL,PWRBCKNZLXX,1,2048,999999.0
GLOBAL,PWRBCKNZLXX,1,2049,999999.0
GLOBAL,PWRBCKNZLXX,1,2050,999999.0
GLOBAL,PWRBCKOMNXX,1,2021,999999.0
GLOBAL,PWRBCKOMNXX,1,2022,999999.0
GLOBAL,PWRBCKOMNXX,1,2023,999999.0
GLOBAL,PWRBCKOMNXX,1,2024,999999.0
GLOBAL,PWRBCKOMNXX,1,2025,999999.0
GLOBAL,PWRBCKOMNXX,1,2026,999999.0
GLOBAL,PWRBCKOMNXX,1,2027,999999.0
GLOBAL,PWRBCKOMNXX,1,2028,999999.0
GLOBAL,PWRBCKOMNXX,1,2029,999999.0
GLOBAL,PWRBCKOMNXX,1,2030,999999.0
GLOBAL,PWRBCKOMNXX,1,2031,999999.0
GLOBAL,PWRBCKOMNXX,1,2032,999999.0
GLOBAL,PWRBCKOMNXX,1,2033,999999.0
GLOBAL,PWRBCKOMNXX,1,2034,999999.0
GLOBAL,PWRBCKOMNXX,1,2035,999999.0
GLOBAL,PWRBCKOMNXX,1,2036,999999.0
GLOBAL,PWRBCKOMNXX,1,2037,999999.0
GLOBAL,PWRBCKOMNXX,1,2038,999999.0
GLOBAL,PWRBCKOMNXX,1,2039,999999.0
GLOBAL,PWRBCKOMNXX,1,2040,999999.0
GLOBAL,PWRBCKOMNXX,1,2041,999999.0
GLOBAL,PWRBCKOMNXX,1,2042,999999.0
GLOBAL,PWRBCKOMNXX,1,2043,999999.0
GLOBAL,PWRBCKOMNXX,1,2044,999999.0
GLOBAL,PWRBCKOMNXX,1,2045,999999.0
GLOBAL,PWRBCKOMNXX,1,2046,999999.0
GLOBAL,PWRBCKOMNXX,1,2047,999999.0
GLOBAL,PWRBCKOMNXX,1,2048,999999.0
GLOBAL,PWRBCKOMNXX,1,2049,999999.0
GLOBAL,PWRBCKOMNXX,1,2050,999999.0
GLOBAL,PWRBCKPAKXX,1,2021,999999.0
GLOBAL,PWRBCKPAKXX,1,2022,999999.0
GLOBAL,PWRBCKPAKXX,1,2023,999999.0
GLOBAL,PWRBCKPAKXX,1,2024,999999.0
GLOBAL,PWRBCKPAKXX,1,2025,999999.0
GLOBAL,PWRBCKPAKXX,1,2026,999999.0
GLOBAL,PWRBCKPAKXX,1,2027,999999.0
GLOBAL,PWRBCKPAKXX,1,2028,999999.0
GLOBAL,PWRBCKPAKXX,1,2029,999999.0
GLOBAL,PWRBCKPAKXX,1,2030,999999.0
GLOBAL,PWRBCKPAKXX,1,2031,999999.0
GLOBAL,PWRBCKPAKXX,1,2032,999999.0
GLOBAL,PWRBCKPAKXX,1,2033,999999.0
GLOBAL,PWRBCKPAKXX,1,2034,999999.0
GLOBAL,PWRBCKPAKXX,1,2035,999999.0
GLOBAL,PWRBCKPAKXX,1,2036,999999.0
GLOBAL,PWRBCKPAKXX,1,2037,999999.0
GLOBAL,PWRBCKPAKXX,1,2038,999999.0
GLOBAL,PWRBCKPAKXX,1,2039,999999.0
GLOBAL,PWRBCKPAKXX,1,2040,999999.0
GLOBAL,PWRBCKPAKXX,1,2041,999999.0
GLOBAL,PWRBCKPAKXX,1,2042,999999.0
GLOBAL,PWRBCKPAKXX,1,2043,999999.0
GLOBAL,PWRBCKPAKXX,1,2044,999999.0
GLOBAL,PWRBCKPAKXX,1,2045,999999.0
GLOBAL,PWRBCKPAKXX,1,2046,999999.0
GLOBAL,PWRBCKPAKXX,1,2047,999999.0
GLOBAL,PWRBCKPAKXX,1,2048,999999.0
GLOBAL,PWRBCKPAKXX,1,2049,999999.0
GLOBAL,PWRBCKPAKXX,1,2050,999999.0
GLOBAL,PWRBCKPANXX,1,2021,999999.0
GLOBAL,PWRBCKPANXX,1,2022,999999.0
GLOBAL,PWRBCKPANXX,1,2023,999999.0
GLOBAL,PWRBCKPANXX,1,2024,999999.0
GLOBAL,PWRBCKPANXX,1,2025,999999.0
GLOBAL,PWRBCKPANXX,1,2026,999999.0
GLOBAL,PWRBCKPANXX,1,2027,999999.0
GLOBAL,PWRBCKPANXX,1,2028,999999.0
GLOBAL,PWRBCKPANXX,1,2029,999999.0
GLOBAL,PWRBCKPANXX,1,2030,999999.0
GLOBAL,PWRBCKPANXX,1,2031,999999.0
GLOBAL,PWRBCKPANXX,1,2032,999999.0
GLOBAL,PWRBCKPANXX,1,2033,999999.0
GLOBAL,PWRBCKPANXX,1,2034,999999.0
GLOBAL,PWRBCKPANXX,1,2035,999999.0
GLOBAL,PWRBCKPANXX,1,2036,999999.0
GLOBAL,PWRBCKPANXX,1,2037,999999.0
GLOBAL,PWRBCKPANXX,1,2038,999999.0
GLOBAL,PWRBCKPANXX,1,2039,999999.0
GLOBAL,PWRBCKPANXX,1,2040,999999.0
GLOBAL,PWRBCKPANXX,1,2041,999999.0
GLOBAL,PWRBCKPANXX,1,2042,999999.0
GLOBAL,PWRBCKPANXX,1,2043,999999.0
GLOBAL,PWRBCKPANXX,1,2044,999999.0
GLOBAL,PWRBCKPANXX,1,2045,999999.0
GLOBAL,PWRBCKPANXX,1,2046,999999.0
GLOBAL,PWRBCKPANXX,1,2047,999999.0
GLOBAL,PWRBCKPANXX,1,2048,999999.0
GLOBAL,PWRBCKPANXX,1,2049,999999.0
GLOBAL,PWRBCKPANXX,1,2050,999999.0
GLOBAL,PWRBCKPERXX,1,2021,999999.0
GLOBAL,PWRBCKPERXX,1,2022,999999.0
GLOBAL,PWRBCKPERXX,1,2023,999999.0
GLOBAL,PWRBCKPERXX,1,2024,999999.0
GLOBAL,PWRBCKPERXX,1,2025,999999.0
GLOBAL,PWRBCKPERXX,1,2026,999999.0
GLOBAL,PWRBCKPERXX,1,2027,999999.0
GLOBAL,PWRBCKPERXX,1,2028,999999.0
GLOBAL,PWRBCKPERXX,1,2029,999999.0
GLOBAL,PWRBCKPERXX,1,2030,999999.0
GLOBAL,PWRBCKPERXX,1,2031,999999.0
GLOBAL,PWRBCKPERXX,1,2032,999999.0
GLOBAL,PWRBCKPERXX,1,2033,999999.0
GLOBAL,PWRBCKPERXX,1,2034,999999.0
GLOBAL,PWRBCKPERXX,1,2035,999999.0
GLOBAL,PWRBCKPERXX,1,2036,999999.0
GLOBAL,PWRBCKPERXX,1,2037,999999.0
GLOBAL,PWRBCKPERXX,1,2038,999999.0
GLOBAL,PWRBCKPERXX,1,2039,999999.0
GLOBAL,PWRBCKPERXX,1,2040,999999.0
GLOBAL,PWRBCKPERXX,1,2041,999999.0
GLOBAL,PWRBCKPERXX,1,2042,999999.0
GLOBAL,PWRBCKPERXX,1,2043,999999.0
GLOBAL,PWRBCKPERXX,1,2044,999999.0
GLOBAL,PWRBCKPERXX,1,2045,999999.0
GLOBAL,PWRBCKPERXX,1,2046,999999.0
GLOBAL,PWRBCKPERXX,1,2047,999999.0
GLOBAL,PWRBCKPERXX,1,2048,999999.0
GLOBAL,PWRBCKPERXX,1,2049,999999.0
GLOBAL,PWRBCKPERXX,1,2050,999999.0
GLOBAL,PWRBCKPHLXX,1,2021,999999.0
GLOBAL,PWRBCKPHLXX,1,2022,999999.0
GLOBAL,PWRBCKPHLXX,1,2023,999999.0
GLOBAL,PWRBCKPHLXX,1,2024,999999.0
GLOBAL,PWRBCKPHLXX,1,2025,999999.0
GLOBAL,PWRBCKPHLXX,1,2026,999999.0
GLOBAL,PWRBCKPHLXX,1,2027,999999.0
GLOBAL,PWRBCKPHLXX,1,2028,999999.0
GLOBAL,PWRBCKPHLXX,1,2029,999999.0
GLOBAL,PWRBCKPHLXX,1,2030,999999.0
GLOBAL,PWRBCKPHLXX,1,2031,999999.0
GLOBAL,PWRBCKPHLXX,1,2032,999999.0
GLOBAL,PWRBCKPHLXX,1,2033,999999.0
GLOBAL,PWRBCKPHLXX,1,2034,999999.0
GLOBAL,PWRBCKPHLXX,1,2035,999999.0
GLOBAL,PWRBCKPHLXX,1,2036,999999.0
GLOBAL,PWRBCKPHLXX,1,2037,999999.0
GLOBAL,PWRBCKPHLXX,1,2038,999999.0
GLOBAL,PWRBCKPHLXX,1,2039,999999.0
GLOBAL,PWRBCKPHLXX,1,2040,999999.0
GLOBAL,PWRBCKPHLXX,1,2041,999999.0
GLOBAL,PWRBCKPHLXX,1,2042,999999.0
GLOBAL,PWRBCKPHLXX,1,2043,999999.0
GLOBAL,PWRBCKPHLXX,1,2044,999999.0
GLOBAL,PWRBCKPHLXX,1,2045,999999.0
GLOBAL,PWRBCKPHLXX,1,2046,999999.0
GLOBAL,PWRBCKPHLXX,1,2047,999999.0
GLOBAL,PWRBCKPHLXX,1,2048,999999.0
GLOBAL,PWRBCKPHLXX,1,2049,999999.0
GLOBAL,PWRBCKPHLXX,1,2050,999999.0
GLOBAL,PWRBCKPNGXX,1,2021,999999.0
GLOBAL,PWRBCKPNGXX,1,2022,999999.0
GLOBAL,PWRBCKPNGXX,1,2023,999999.0
GLOBAL,PWRBCKPNGXX,1,2024,999999.0
GLOBAL,PWRBCKPNGXX,1,2025,999999.0
GLOBAL,PWRBCKPNGXX,1,2026,999999.0
GLOBAL,PWRBCKPNGXX,1,2027,999999.0
GLOBAL,PWRBCKPNGXX,1,2028,999999.0
GLOBAL,PWRBCKPNGXX,1,2029,999999.0
GLOBAL,PWRBCKPNGXX,1,2030,999999.0
GLOBAL,PWRBCKPNGXX,1,2031,999999.0
GLOBAL,PWRBCKPNGXX,1,2032,999999.0
GLOBAL,PWRBCKPNGXX,1,2033,999999.0
GLOBAL,PWRBCKPNGXX,1,2034,999999.0
GLOBAL,PWRBCKPNGXX,1,2035,999999.0
GLOBAL,PWRBCKPNGXX,1,2036,999999.0
GLOBAL,PWRBCKPNGXX,1,2037,999999.0
GLOBAL,PWRBCKPNGXX,1,2038,999999.0
GLOBAL,PWRBCKPNGXX,1,2039,999999.0
GLOBAL,PWRBCKPNGXX,1,2040,999999.0
GLOBAL,PWRBCKPNGXX,1,2041,999999.0
GLOBAL,PWRBCKPNGXX,1,2042,999999.0
GLOBAL,PWRBCKPNGXX,1,2043,999999.0
GLOBAL,PWRBCKPNGXX,1,2044,999999.0
GLOBAL,PWRBCKPNGXX,1,2045,999999.0
GLOBAL,PWRBCKPNGXX,1,2046,999999.0
GLOBAL,PWRBCKPNGXX,1,2047,999999.0
GLOBAL,PWRBCKPNGXX,1,2048,999999.0
GLOBAL,PWRBCKPNGXX,1,2049,999999.0
GLOBAL,PWRBCKPNGXX,1,2050,999999.0
GLOBAL,PWRBCKPOLXX,1,2021,999999.0
GLOBAL,PWRBCKPOLXX,1,2022,999999.0
GLOBAL,PWRBCKPOLXX,1,2023,999999.0
GLOBAL,PWRBCKPOLXX,1,2024,999999.0
GLOBAL,PWRBCKPOLXX,1,2025,999999.0
GLOBAL,PWRBCKPOLXX,1,2026,999999.0
GLOBAL,PWRBCKPOLXX,1,2027,999999.0
GLOBAL,PWRBCKPOLXX,1,2028,999999.0
GLOBAL,PWRBCKPOLXX,1,2029,999999.0
GLOBAL,PWRBCKPOLXX,1,2030,999999.0
GLOBAL,PWRBCKPOLXX,1,2031,999999.0
GLOBAL,PWRBCKPOLXX,1,2032,999999.0
GLOBAL,PWRBCKPOLXX,1,2033,999999.0
GLOBAL,PWRBCKPOLXX,1,2034,999999.0
GLOBAL,PWRBCKPOLXX,1,2035,999999.0
GLOBAL,PWRBCKPOLXX,1,2036,999999.0
GLOBAL,PWRBCKPOLXX,1,2037,999999.0
GLOBAL,PWRBCKPOLXX,1,2038,999999.0
GLOBAL,PWRBCKPOLXX,1,2039,999999.0
GLOBAL,PWRBCKPOLXX,1,2040,999999.0
GLOBAL,PWRBCKPOLXX,1,2041,999999.0
GLOBAL,PWRBCKPOLXX,1,2042,999999.0
GLOBAL,PWRBCKPOLXX,1,2043,999999.0
GLOBAL,PWRBCKPOLXX,1,2044,999999.0
GLOBAL,PWRBCKPOLXX,1,2045,999999.0
GLOBAL,PWRBCKPOLXX,1,2046,999999.0
GLOBAL,PWRBCKPOLXX,1,2047,999999.0
GLOBAL,PWRBCKPOLXX,1,2048,999999.0
GLOBAL,PWRBCKPOLXX,1,2049,999999.0
GLOBAL,PWRBCKPOLXX,1,2050,999999.0
GLOBAL,PWRBCKPRKXX,1,2021,999999.0
GLOBAL,PWRBCKPRKXX,1,2022,999999.0
GLOBAL,PWRBCKPRKXX,1,2023,999999.0
GLOBAL,PWRBCKPRKXX,1,2024,999999.0
GLOBAL,PWRBCKPRKXX,1,2025,999999.0
GLOBAL,PWRBCKPRKXX,1,2026,999999.0
GLOBAL,PWRBCKPRKXX,1,2027,999999.0
GLOBAL,PWRBCKPRKXX,1,2028,999999.0
GLOBAL,PWRBCKPRKXX,1,2029,999999.0
GLOBAL,PWRBCKPRKXX,1,2030,999999.0
GLOBAL,PWRBCKPRKXX,1,2031,999999.0
GLOBAL,PWRBCKPRKXX,1,2032,999999.0
GLOBAL,PWRBCKPRKXX,1,2033,999999.0
GLOBAL,PWRBCKPRKXX,1,2034,999999.0
GLOBAL,PWRBCKPRKXX,1,2035,999999.0
GLOBAL,PWRBCKPRKXX,1,2036,999999.0
GLOBAL,PWRBCKPRKXX,1,2037,999999.0
GLOBAL,PWRBCKPRKXX,1,2038,999999.0
GLOBAL,PWRBCKPRKXX,1,2039,999999.0
GLOBAL,PWRBCKPRKXX,1,2040,999999.0
GLOBAL,PWRBCKPRKXX,1,2041,999999.0
GLOBAL,PWRBCKPRKXX,1,2042,999999.0
GLOBAL,PWRBCKPRKXX,1,2043,999999.0
GLOBAL,PWRBCKPRKXX,1,2044,999999.0
GLOBAL,PWRBCKPRKXX,1,2045,999999.0
GLOBAL,PWRBCKPRKXX,1,2046,999999.0
GLOBAL,PWRBCKPRKXX,1,2047,999999.0
GLOBAL,PWRBCKPRKXX,1,2048,999999.0
GLOBAL,PWRBCKPRKXX,1,2049,999999.0
GLOBAL,PWRBCKPRKXX,1,2050,999999.0
GLOBAL,PWRBCKPRTXX,1,2021,999999.0
GLOBAL,PWRBCKPRTXX,1,2022,999999.0
GLOBAL,PWRBCKPRTXX,1,2023,999999.0
GLOBAL,PWRBCKPRTXX,1,2024,999999.0
GLOBAL,PWRBCKPRTXX,1,2025,999999.0
GLOBAL,PWRBCKPRTXX,1,2026,999999.0
GLOBAL,PWRBCKPRTXX,1,2027,999999.0
GLOBAL,PWRBCKPRTXX,1,2028,999999.0
GLOBAL,PWRBCKPRTXX,1,2029,999999.0
GLOBAL,PWRBCKPRTXX,1,2030,999999.0
GLOBAL,PWRBCKPRTXX,1,2031,999999.0
GLOBAL,PWRBCKPRTXX,1,2032,999999.0
GLOBAL,PWRBCKPRTXX,1,2033,999999.0
GLOBAL,PWRBCKPRTXX,1,2034,999999.0
GLOBAL,PWRBCKPRTXX,1,2035,999999.0
GLOBAL,PWRBCKPRTXX,1,2036,999999.0
GLOBAL,PWRBCKPRTXX,1,2037,999999.0
GLOBAL,PWRBCKPRTXX,1,2038,999999.0
GLOBAL,PWRBCKPRTXX,1,2039,999999.0
GLOBAL,PWRBCKPRTXX,1,2040,999999.0
GLOBAL,PWRBCKPRTXX,1,2041,999999.0
GLOBAL,PWRBCKPRTXX,1,2042,999999.0
GLOBAL,PWRBCKPRTXX,1,2043,999999.0
GLOBAL,PWRBCKPRTXX,1,2044,999999.0
GLOBAL,PWRBCKPRTXX,1,2045,999999.0
GLOBAL,PWRBCKPRTXX,1,2046,999999.0
GLOBAL,PWRBCKPRTXX,1,2047,999999.0
GLOBAL,PWRBCKPRTXX,1,2048,999999.0
