REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S2D3,PWRBIOKENXX01,1,2026,4.426855790687505
GLOBAL,S2D4,PWRBIOKENXX01,1,2026,10.495648721356694
GLOBAL,S2D5,PWRBIOKENXX01,1,2026,10.495648721356694
GLOBAL,S3D2,PWRBIOKENXX01,1,2026,4.239248483178415
GLOBAL,S3D3,PWRBIOKENXX01,1,2026,3.3255001409062994
GLOBAL,S3D4,PWRBIOKENXX01,1,2026,10.495648721356694
GLOBAL,S3D5,PWRBIOKENXX01,1,2026,10.495648721356694
GLOBAL,S1D2,PWRBIOKENXX01,1,2027,3.374906423913999
GLOBAL,S1D3,PWRBIOKENXX01,1,2027,3.8431844879139967
GLOBAL,S1D4,PWRBIOKENXX01,1,2027,11.67391109401682
GLOBAL,S1D5,PWRBIOKENXX01,1,2027,5.09761885348184
GLOBAL,S2D6,PWRBIOKENXX01,1,2027,11.67391109401682
GLOBAL,S2D2,PWRBIOKENXX01,1,2027,11.67391109401682
GLOBAL,S2D3,PWRBIOKENXX01,1,2027,4.799480437094257
GLOBAL,S2D4,PWRBIOKENXX01,1,2027,11.67391109401682
GLOBAL,S2D5,PWRBIOKENXX01,1,2027,5.521644018662096
GLOBAL,S3D6,PWRBIOKENXX01,1,2027,7.726316665449776
GLOBAL,S3D2,PWRBIOKENXX01,1,2027,3.6174580656433255
GLOBAL,S3D3,PWRBIOKENXX01,1,2027,0.7702183441042681
GLOBAL,S3D4,PWRBIOKENXX01,1,2027,11.67391109401682
GLOBAL,S3D5,PWRBIOKENXX01,1,2027,11.67391109401682
GLOBAL,S1D2,PWRBIOKENXX01,1,2028,3.8637219423367313
GLOBAL,S1D3,PWRBIOKENXX01,1,2028,4.332000006336729
GLOBAL,S1D4,PWRBIOKENXX01,1,2028,12.85217346667692
GLOBAL,S1D5,PWRBIOKENXX01,1,2028,12.85217346667692
GLOBAL,S2D6,PWRBIOKENXX01,1,2028,12.852173466676916
GLOBAL,S2D2,PWRBIOKENXX01,1,2028,4.552826475500991
GLOBAL,S2D3,PWRBIOKENXX01,1,2028,12.852173466676916
GLOBAL,S2D4,PWRBIOKENXX01,1,2028,12.852173466676916
GLOBAL,S2D5,PWRBIOKENXX01,1,2028,5.894268665068833
GLOBAL,S3D2,PWRBIOKENXX01,1,2028,1.946095317264944
GLOBAL,S3D3,PWRBIOKENXX01,1,2028,4.946415605185104
GLOBAL,S3D4,PWRBIOKENXX01,1,2028,12.852173466676918
GLOBAL,S3D5,PWRBIOKENXX01,1,2028,12.852173466676918
GLOBAL,S1D2,PWRBIOKENXX01,1,2029,4.353684915028072
GLOBAL,S1D3,PWRBIOKENXX01,1,2029,4.82196297902807
GLOBAL,S1D4,PWRBIOKENXX01,1,2029,14.033201713451271
GLOBAL,S1D5,PWRBIOKENXX01,1,2029,6.076397344595913
GLOBAL,S2D6,PWRBIOKENXX01,1,2029,14.033201713451271
GLOBAL,S2D2,PWRBIOKENXX01,1,2029,14.033201713451271
GLOBAL,S2D3,PWRBIOKENXX01,1,2029,5.525604435650476
GLOBAL,S2D4,PWRBIOKENXX01,1,2029,14.033201713451271
GLOBAL,S2D5,PWRBIOKENXX01,1,2029,14.033201713451271
GLOBAL,S3D2,PWRBIOKENXX01,1,2029,1.1122154991509288
GLOBAL,S3D3,PWRBIOKENXX01,1,2029,5.793911225729579
GLOBAL,S3D4,PWRBIOKENXX01,1,2029,14.033201713451277
GLOBAL,S3D5,PWRBIOKENXX01,1,2029,14.033201713451277
GLOBAL,S1D2,PWRBIOKENXX01,1,2030,4.842500433450772
GLOBAL,S1D3,PWRBIOKENXX01,1,2030,5.3107784974507775
GLOBAL,S1D4,PWRBIOKENXX01,1,2030,15.21146408611134
GLOBAL,S1D5,PWRBIOKENXX01,1,2030,6.565212863018621
GLOBAL,S2D6,PWRBIOKENXX01,1,2030,15.21146408611134
GLOBAL,S2D1,PWRBIOKENXX01,1,2030,1.6309786589445612
GLOBAL,S2D2,PWRBIOKENXX01,1,2030,5.298950474057168
GLOBAL,S2D3,PWRBIOKENXX01,1,2030,15.21146408611134
GLOBAL,S2D4,PWRBIOKENXX01,1,2030,15.21146408611134
GLOBAL,S2D5,PWRBIOKENXX01,1,2030,6.64039266362501
GLOBAL,S3D1,PWRBIOKENXX01,1,2030,11.445118442922857
GLOBAL,S3D2,PWRBIOKENXX01,1,2030,1.5456663816853318
GLOBAL,S3D3,PWRBIOKENXX01,1,2030,2.0115415336853384
GLOBAL,S3D4,PWRBIOKENXX01,1,2030,15.21146408611134
GLOBAL,S3D5,PWRBIOKENXX01,1,2030,15.21146408611134
GLOBAL,S1D2,PWRBIOKENXX01,1,2031,5.404753025063801
GLOBAL,S1D3,PWRBIOKENXX01,1,2031,5.873031089063807
GLOBAL,S1D4,PWRBIOKENXX01,1,2031,8.608364478631644
GLOBAL,S1D5,PWRBIOKENXX01,1,2031,16.56674240208194
GLOBAL,S2D1,PWRBIOKENXX01,1,2031,16.566742402081935
GLOBAL,S2D2,PWRBIOKENXX01,1,2031,16.566742402081935
GLOBAL,S2D3,PWRBIOKENXX01,1,2031,6.346834895999216
GLOBAL,S2D4,PWRBIOKENXX01,1,2031,16.566742402081935
GLOBAL,S2D5,PWRBIOKENXX01,1,2031,7.068998477567056
GLOBAL,S3D1,PWRBIOKENXX01,1,2031,1.8740610828609168
GLOBAL,S3D2,PWRBIOKENXX01,1,2031,11.702597354493994
GLOBAL,S3D3,PWRBIOKENXX01,1,2031,2.487107102797747
GLOBAL,S3D4,PWRBIOKENXX01,1,2031,16.566742402081935
GLOBAL,S3D5,PWRBIOKENXX01,1,2031,16.566742402081935
GLOBAL,S1D2,PWRBIOKENXX01,1,2032,5.871129296042844
GLOBAL,S1D3,PWRBIOKENXX01,1,2032,6.3394073600428404
GLOBAL,S1D4,PWRBIOKENXX01,1,2032,17.82776281726416
GLOBAL,S1D5,PWRBIOKENXX01,1,2032,7.593841725610691
GLOBAL,S2D6,PWRBIOKENXX01,1,2032,17.82776281726416
GLOBAL,S2D2,PWRBIOKENXX01,1,2032,17.82776281726416
GLOBAL,S2D3,PWRBIOKENXX01,1,2032,14.464166815261086
GLOBAL,S2D4,PWRBIOKENXX01,1,2032,17.82776281726416
GLOBAL,S2D5,PWRBIOKENXX01,1,2032,7.746804616148488
GLOBAL,S3D1,PWRBIOKENXX01,1,2032,5.765071892190897
GLOBAL,S3D2,PWRBIOKENXX01,1,2032,2.3807442869853284
GLOBAL,S3D3,PWRBIOKENXX01,1,2032,2.866619438985332
GLOBAL,S3D4,PWRBIOKENXX01,1,2032,17.82776281726416
GLOBAL,S3D5,PWRBIOKENXX01,1,2032,17.82776281726416
GLOBAL,S1D2,PWRBIOKENXX01,1,2033,6.46255663400266
GLOBAL,S1D3,PWRBIOKENXX01,1,2033,6.930834698002665
GLOBAL,S1D4,PWRBIOKENXX01,1,2033,19.21383429942715
GLOBAL,S1D5,PWRBIOKENXX01,1,2033,8.185269063570518
GLOBAL,S2D6,PWRBIOKENXX01,1,2033,19.213834299427145
GLOBAL,S2D2,PWRBIOKENXX01,1,2033,19.213834299427145
GLOBAL,S2D3,PWRBIOKENXX01,1,2033,14.941674627024073
GLOBAL,S2D4,PWRBIOKENXX01,1,2033,19.213834299427145
GLOBAL,S2D5,PWRBIOKENXX01,1,2033,8.104551226713388
GLOBAL,S3D1,PWRBIOKENXX01,1,2033,6.261001874114668
GLOBAL,S3D2,PWRBIOKENXX01,1,2033,2.8853076901537142
GLOBAL,S3D3,PWRBIOKENXX01,1,2033,3.391182842153723
GLOBAL,S3D4,PWRBIOKENXX01,1,2033,19.21383429942715
GLOBAL,S3D5,PWRBIOKENXX01,1,2033,19.21383429942715
GLOBAL,S1D2,PWRBIOKENXX01,1,2034,7.053946898824876
GLOBAL,S1D3,PWRBIOKENXX01,1,2034,15.526494758550395
GLOBAL,S1D4,PWRBIOKENXX01,1,2034,7.752906160392733
GLOBAL,S1D5,PWRBIOKENXX01,1,2034,20.599868708452544
GLOBAL,S2D6,PWRBIOKENXX01,1,2034,20.59986870845254
GLOBAL,S2D2,PWRBIOKENXX01,1,2034,7.120950533833479
GLOBAL,S2D3,PWRBIOKENXX01,1,2034,10.150582034872476
GLOBAL,S2D4,PWRBIOKENXX01,1,2034,20.599868708452544
GLOBAL,S2D5,PWRBIOKENXX01,1,2034,8.462392723401322
GLOBAL,S3D2,PWRBIOKENXX01,1,2034,20.59986870845254
GLOBAL,S3D3,PWRBIOKENXX01,1,2034,5.510667325517339
GLOBAL,S3D4,PWRBIOKENXX01,1,2034,20.599868708452547
GLOBAL,S3D5,PWRBIOKENXX01,1,2034,20.599868708452547
GLOBAL,S1D6,PWRBIOKENXX01,1,2035,0.0480152572980229
GLOBAL,S1D2,PWRBIOKENXX01,1,2035,7.6442267825161885
GLOBAL,S1D3,PWRBIOKENXX01,1,2035,21.98317431650141
GLOBAL,S1D4,PWRBIOKENXX01,1,2035,10.84783823608404
GLOBAL,S1D5,PWRBIOKENXX01,1,2035,9.366939212084047
GLOBAL,S2D6,PWRBIOKENXX01,1,2035,21.98317431650141
GLOBAL,S2D1,PWRBIOKENXX01,1,2035,2.2041675494437656
GLOBAL,S2D2,PWRBIOKENXX01,1,2035,7.477822438655648
GLOBAL,S2D3,PWRBIOKENXX01,1,2035,8.050903297190079
GLOBAL,S2D4,PWRBIOKENXX01,1,2035,21.983174316501408
GLOBAL,S2D5,PWRBIOKENXX01,1,2035,21.98317431650141
GLOBAL,S3D2,PWRBIOKENXX01,1,2035,3.8934268813751673
GLOBAL,S3D3,PWRBIOKENXX01,1,2035,15.997514661586852
GLOBAL,S3D4,PWRBIOKENXX01,1,2035,21.983174316501408
GLOBAL,S3D5,PWRBIOKENXX01,1,2035,21.983174316501408
GLOBAL,S1D2,PWRBIOKENXX01,1,2036,20.54579731956505
GLOBAL,S1D3,PWRBIOKENXX01,1,2036,8.777237842885329
GLOBAL,S1D4,PWRBIOKENXX01,1,2036,11.512571232453174
GLOBAL,S1D5,PWRBIOKENXX01,1,2036,10.03167220845318
GLOBAL,S2D6,PWRBIOKENXX01,1,2036,23.567169785187065
GLOBAL,S2D2,PWRBIOKENXX01,1,2036,7.941436522871198
GLOBAL,S2D3,PWRBIOKENXX01,1,2036,16.345590305350886
GLOBAL,S2D4,PWRBIOKENXX01,1,2036,23.56716978518707
GLOBAL,S2D5,PWRBIOKENXX01,1,2036,9.28287871243904
GLOBAL,S3D6,PWRBIOKENXX01,1,2036,23.567169785187065
GLOBAL,S3D2,PWRBIOKENXX01,1,2036,4.457673696559908
GLOBAL,S3D3,PWRBIOKENXX01,1,2036,4.963548848559917
GLOBAL,S3D4,PWRBIOKENXX01,1,2036,23.56716978518707
GLOBAL,S3D5,PWRBIOKENXX01,1,2036,23.56716978518707
GLOBAL,S1D2,PWRBIOKENXX01,1,2037,22.26248897514036
GLOBAL,S1D3,PWRBIOKENXX01,1,2037,9.42784441318037
GLOBAL,S1D4,PWRBIOKENXX01,1,2037,12.163177802748216
GLOBAL,S1D5,PWRBIOKENXX01,1,2037,10.682278778748222
GLOBAL,S2D6,PWRBIOKENXX01,1,2037,25.135420407952985
GLOBAL,S2D2,PWRBIOKENXX01,1,2037,8.43739467900411
GLOBAL,S2D3,PWRBIOKENXX01,1,2037,16.841548461483796
GLOBAL,S2D4,PWRBIOKENXX01,1,2037,25.135420407952985
GLOBAL,S2D5,PWRBIOKENXX01,1,2037,9.778836868571952
GLOBAL,S3D6,PWRBIOKENXX01,1,2037,25.13542040795298
GLOBAL,S3D2,PWRBIOKENXX01,1,2037,5.007970997961378
GLOBAL,S3D3,PWRBIOKENXX01,1,2037,5.5138461499614015
GLOBAL,S3D4,PWRBIOKENXX01,1,2037,25.135420407952985
GLOBAL,S3D5,PWRBIOKENXX01,1,2037,25.135420407952985
GLOBAL,S1D6,PWRBIOKENXX01,1,2038,3.1220992678948702
GLOBAL,S1D2,PWRBIOKENXX01,1,2038,9.611320373744023
GLOBAL,S1D3,PWRBIOKENXX01,1,2038,26.706436904833144
GLOBAL,S1D4,PWRBIOKENXX01,1,2038,12.814931827311876
GLOBAL,S1D5,PWRBIOKENXX01,1,2038,11.33403280331188
GLOBAL,S2D2,PWRBIOKENXX01,1,2038,26.706436904833144
GLOBAL,S2D3,PWRBIOKENXX01,1,2038,9.533506148879782
