REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S2D1,104.40615816421808
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S2D2,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S2D3,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S2D4,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S2D5,96.0738412142775
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S3D6,78.24502291625534
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S3D1,101.6989120332392
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S3D2,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S3D3,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S3D4,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S3D5,115.9843581921986
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S1D6,88.25563849619581
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S1D1,99.70479273914847
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S1D2,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S1D3,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S1D4,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S1D5,103.394915395388
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S2D6,52.246529424311
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S2D1,110.6695033599476
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S2D2,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S2D3,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S2D4,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S2D5,101.64268007273806
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S3D6,83.30067821248515
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S3D1,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S3D2,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S3D3,122.88457958418596
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S3D4,122.88457958418591
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2042,S3D5,122.88457958418591
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S1D6,87.82814637236697
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S1D1,118.82353268646074
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S1D2,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S1D3,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S1D4,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S1D5,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S2D6,55.31438176808806
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S2D1,81.2489834508781
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S2D2,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S2D3,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S2D4,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S2D5,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S3D6,88.36351483726074
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S3D1,114.36702693449595
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S3D2,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S3D3,129.79460242701415
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S3D4,129.79460242701418
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2043,S3D5,129.79460242701413
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S1D6,98.48287564123152
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S1D1,125.25601443828556
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S1D2,126.60570969898112
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S1D3,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S1D4,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S1D5,114.93298909870948
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S2D6,58.38223411186502
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S2D1,123.21398734571274
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S2D2,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S2D3,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S2D4,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S2D5,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S3D6,93.42635146203632
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S3D1,120.67557271546542
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S3D2,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S3D3,123.39323715452548
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S3D4,136.70462526984238
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2044,S3D5,136.70462526984235
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2045,S1D6,68.31253471602218
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2045,S1D1,144.59565311510292
