REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2047,29.020196503052464
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2048,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2049,29.013938347317527
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2050,232.79889328128
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2021,38.557190808
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2022,38.557190808
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2023,38.557190808
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2024,38.557190808
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2025,39.001974552
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2026,39.001974552
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2027,39.001974552
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2028,37.334035512
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2029,37.334035512
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2030,37.334035512
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2031,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2032,30.34065132551218
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2033,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2034,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2035,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2036,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2037,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2038,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2039,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2040,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2041,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2042,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2043,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2044,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2045,37.334035512
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2046,37.334035512
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2047,37.334035512
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2048,12.41473988118972
