REGION,TECHNOLOGY,VALUE
GLOBAL,PWRSPVRUSMV01,30.0
GLOBAL,PWRGEOLSOXX01,30.0
GLOBAL,PWROTHISLXX01,30.0
GLOBAL,PWRURNAGOXX01,60.0
GLOBAL,PWRSPVHTIXX01,30.0
GLOBAL,PWROTHFINXX01,30.0
GLOBAL,PWROCGPANXX01,30.0
GLOBAL,PWRWAVCHNCH01,20.0
GLOBAL,PWRWONCHNLI01,30.0
GLOBAL,PWRURNIRLXX01,60.0
GLOBAL,PWRHYDMNEXX01,100.0
GLOBAL,PWROCGCHNJS01,30.0
GLOBAL,PWRHYDAFGXX01,100.0
GLOBAL,PWRCCGBRACW00,30.0
GLOBAL,PWRCCGUSASV00,30.0
GLOBAL,PWRWOFLTUXX01,30.0
GLOBAL,PWRPETCANAR01,30.0
GLOBAL,PWRCSPLVAXX01,30.0
GLOBAL,PWRGEOESTXX01,30.0
GLOBAL,PWRCCGBRASO00,30.0
GLOBAL,PWRBIOCANSK01,30.0
GLOBAL,PWRSPVGUFXX01,30.0
GLOBAL,PWRWONPOLXX01,30.0
GLOBAL,PWRCOGUSAGU01,30.0
GLOBAL,PWRCCGIRNXX01,30.0
GLOBAL,PWRPETBDIXX01,30.0
GLOBAL,PWRCOGCANSK01,30.0
GLOBAL,PWROTHCHNHB01,30.0
GLOBAL,PWRGEOUKRXX01,30.0
GLOBAL,PWRCOGFINXX01,30.0
GLOBAL,PWRSPVTZAXX01,30.0
GLOBAL,PWRURNGEOXX01,60.0
GLOBAL,PWRCCSSLEXX01,30.0
GLOBAL,PWROTHCHNBE01,30.0
GLOBAL,PWRWOFJPNSH01,30.0
GLOBAL,PWRCOAZMBXX01,30.0
GLOBAL,PWRCSPESHXX01,30.0
GLOBAL,PWRCCSUSANY01,30.0
GLOBAL,PWROCGMNGXX00,30.0
GLOBAL,PWRCSPGMBXX01,30.0
GLOBAL,PWRGEOFRAXX01,30.0
GLOBAL,PWROTHDNKXX01,30.0
GLOBAL,PWRCOGOMNXX01,30.0
GLOBAL,PWRCCSLSOXX01,30.0
GLOBAL,PWROILCHNGU01,30.0
GLOBAL,PWROTHPRTXX01,30.0
GLOBAL,PWRWONUSASA01,30.0
GLOBAL,PWRCCGUSAAK01,30.0
GLOBAL,PWRCCGSOMXX01,30.0
GLOBAL,PWRWAVCHNHA01,20.0
GLOBAL,PWRWOFBGDXX01,30.0
GLOBAL,PWRWAVCHNYU01,20.0
GLOBAL,PWRCOABRAJ201,30.0
GLOBAL,PWRWAVAUSVI01,20.0
GLOBAL,PWRCOASDNXX01,30.0
GLOBAL,PWRCSPKOSXX01,30.0
GLOBAL,PWRPETKHMXX01,30.0
GLOBAL,PWRSPVMLIXX01,30.0
GLOBAL,PWRURNCHLXX01,60.0
GLOBAL,PWRCOGCHNHK01,30.0
GLOBAL,PWRWOFCOGXX01,30.0
GLOBAL,PWROCGUGAXX01,30.0
GLOBAL,PWROCGCHNTI01,30.0
GLOBAL,PWRWASBRACN01,30.0
GLOBAL,PWRCCGMNGXX01,30.0
GLOBAL,PWRCCGCHNHA00,30.0
GLOBAL,PWROILSURXX01,30.0
GLOBAL,PWROTHAUSQL01,30.0
GLOBAL,PWRWONBFAXX01,30.0
GLOBAL,PWRBIOCPVXX01,30.0
GLOBAL,PWRCSPDNKXX01,30.0
GLOBAL,PWRCOANERXX01,30.0
GLOBAL,PWROTHLBNXX01,30.0
GLOBAL,PWRWOFIRLXX01,30.0
GLOBAL,PWROILLKAXX01,30.0
GLOBAL,PWRBIOLBRXX01,30.0
GLOBAL,PWRPETPRKXX01,30.0
GLOBAL,PWRSPVSENXX01,30.0
GLOBAL,PWRCOGPHLXX01,30.0
GLOBAL,PWRGEOGINXX01,30.0
GLOBAL,PWRWASNORXX01,30.0
GLOBAL,PWRBIOQATXX01,30.0
GLOBAL,PWRWAVCHEXX01,20.0
GLOBAL,PWRCOACANBC01,30.0
GLOBAL,PWRCOAMKDXX01,30.0
GLOBAL,PWRCSPBLZXX01,30.0
GLOBAL,PWRPETCHNSD01,30.0
GLOBAL,PWRCOACHNNI01,30.0
GLOBAL,PWRPETLAOXX01,30.0
GLOBAL,PWRHYDBLRXX01,100.0
GLOBAL,PWRCCGHTIXX00,30.0
GLOBAL,PWRWONKAZXX01,30.0
GLOBAL,PWROCGGBRXX01,30.0
GLOBAL,PWRCOANZLXX01,30.0
GLOBAL,PWRWASPERXX01,30.0
GLOBAL,PWRCCSBRNXX01,30.0
GLOBAL,PWRGEOUSASW01,30.0
GLOBAL,PWRWASCHNHK01,30.0
GLOBAL,PWRWASAZEXX01,30.0
GLOBAL,PWRBIOUSANE01,30.0
GLOBAL,PWRBIOCZEXX01,30.0
GLOBAL,PWRWASBRAJ301,30.0
GLOBAL,PWRBIOCHNEM01,30.0
GLOBAL,PWRPETCHNGX01,30.0
GLOBAL,PWROILPOLXX01,30.0
GLOBAL,PWRWONLBRXX01,30.0
GLOBAL,PWRCOGGINXX01,30.0
GLOBAL,PWROCGATAXX00,30.0
GLOBAL,PWRHYDCANBC01,100.0
GLOBAL,PWRBIOCANQC01,30.0
GLOBAL,PWRBIORUSNW01,30.0
GLOBAL,PWRHYDUSAAZ01,100.0
GLOBAL,PWRWOFPNGXX01,30.0
GLOBAL,PWRWOFGABXX01,30.0
GLOBAL,PWROCGUSARA00,30.0
GLOBAL,PWRCSPBRAWE01,30.0
GLOBAL,PWROCGTZAXX00,30.0
GLOBAL,PWRPETSDNXX01,30.0
GLOBAL,PWROTHSGPXX01,30.0
GLOBAL,PWRURNTUNXX01,60.0
GLOBAL,PWRCOGUSASA01,30.0
GLOBAL,PWRWOFMLTXX01,30.0
GLOBAL,PWRCSPATAXX01,30.0
GLOBAL,PWROCGUGAXX00,30.0
GLOBAL,PWROILNAMXX01,30.0
GLOBAL,PWRCCSRWAXX01,30.0
GLOBAL,PWRWAVTWNXX01,20.0
GLOBAL,PWRCOACHNHA01,30.0
GLOBAL,PWRCCGNLDXX01,30.0
GLOBAL,PWROCGBLZXX00,30.0
GLOBAL,PWRBIOMARXX01,30.0
GLOBAL,PWRBIOAREXX01,30.0
GLOBAL,PWRCOGPRTXX01,30.0
GLOBAL,PWRWAVMLIXX01,20.0
GLOBAL,PWRHYDAUSTA01,100.0
GLOBAL,PWRGEOCHNTJ01,30.0
GLOBAL,PWRWASUSARM01,30.0
GLOBAL,PWROCGCHNBE01,30.0
GLOBAL,PWRCCGGINXX00,30.0
GLOBAL,PWRWAVBGDXX01,20.0
GLOBAL,PWRCCGTHAXX00,30.0
GLOBAL,PWRCSPFRAXX01,30.0
GLOBAL,PWRWONBGRXX01,30.0
GLOBAL,PWROCGCANMB01,30.0
GLOBAL,PWRGEOIRQXX01,30.0
GLOBAL,PWRWONNPLXX01,30.0
GLOBAL,PWROILSAUXX01,30.0
GLOBAL,PWRWONBRANW01,30.0
GLOBAL,PWROCGUZBXX00,30.0
GLOBAL,PWRCCGBELXX01,30.0
GLOBAL,PWRCSPUSAMW01,30.0
GLOBAL,PWRCCGDNKXX01,30.0
GLOBAL,PWRBIOTTOXX01,30.0
GLOBAL,PWRCCGPOLXX00,30.0
GLOBAL,PWRURNGMBXX01,60.0
GLOBAL,PWRWASRUSSO01,30.0
GLOBAL,PWROTHGNQXX01,30.0
GLOBAL,PWRPETPAKXX01,30.0
GLOBAL,PWROCGBELXX00,30.0
GLOBAL,PWRCOGUSASS01,30.0
GLOBAL,PWRGEOCOGXX01,30.0
GLOBAL,PWRCCGRUSUR00,30.0
GLOBAL,PWRWONBWAXX01,30.0
GLOBAL,PWRCCGCHNSX00,30.0
GLOBAL,PWRSPVCANNO01,30.0
GLOBAL,PWROILIRLXX01,30.0
GLOBAL,PWROILCHNWM01,30.0
GLOBAL,PWROILCHNAN01,30.0
GLOBAL,PWROCGMWIXX01,30.0
GLOBAL,PWRWAVSRBXX01,20.0
GLOBAL,PWROTHGUYXX01,30.0
GLOBAL,PWRURNCHNAN01,60.0
GLOBAL,PWRWASAREXX01,30.0
GLOBAL,PWRCOAMARXX01,30.0
GLOBAL,PWRSPVSLEXX01,30.0
GLOBAL,PWROCGCHNSI01,30.0
GLOBAL,PWRWOFESTXX01,30.0
GLOBAL,PWRCCGCODXX00,30.0
GLOBAL,PWRWONCHNWM01,30.0
GLOBAL,PWROILJORXX01,30.0
GLOBAL,PWROCGAREXX01,30.0
GLOBAL,PWRWONAUSWA01,30.0
GLOBAL,PWROTHBRANE01,30.0
GLOBAL,PWRWOFCHNMA01,30.0
GLOBAL,PWRWOFUSANY01,30.0
GLOBAL,PWRWOFAUSWA01,30.0
GLOBAL,PWRSPVETHXX01,30.0
GLOBAL,PWRWONMMRXX01,30.0
GLOBAL,PWRCSPKENXX01,30.0
GLOBAL,PWRSPVUSAHA01,30.0
GLOBAL,PWRSPVCUBXX01,30.0
GLOBAL,PWRSPVCRIXX01,30.0
GLOBAL,PWRWASARGXX01,30.0
GLOBAL,PWROILUSARM01,30.0
GLOBAL,PWRWASAFGXX01,30.0
GLOBAL,PWRCOGIDNXX01,30.0
GLOBAL,PWRWASSVKXX01,30.0
GLOBAL,PWRCCGCHNHU00,30.0
GLOBAL,PWRSPVECUXX01,30.0
GLOBAL,PWRWASUKRXX01,30.0
GLOBAL,PWRCCGRUSCE00,30.0
GLOBAL,PWRCSPRWAXX01,30.0
GLOBAL,PWRCOGEGYXX01,30.0
GLOBAL,PWRWAVDOMXX01,20.0
GLOBAL,PWROCGMDAXX00,30.0
GLOBAL,PWRWAVMARXX01,20.0
GLOBAL,PWRWONINDEA01,30.0
GLOBAL,PWRCOAPOLXX01,30.0
GLOBAL,PWRURNBRASE01,60.0
GLOBAL,PWROTHUSARE01,30.0
GLOBAL,PWROCGPRTXX01,30.0
GLOBAL,PWROCGCHNSI00,30.0
GLOBAL,PWROCGCHNHU01,30.0
GLOBAL,PWRWASCHNTJ01,30.0
GLOBAL,PWRGEOAFGXX01,30.0
GLOBAL,PWRCOGITAXX01,30.0
GLOBAL,PWRHYDITAXX01,100.0
GLOBAL,PWRCCSURYXX01,30.0
GLOBAL,PWRCCGUSARW01,30.0
GLOBAL,PWRCSPVNMXX01,30.0
GLOBAL,PWRGEOBRACW01,30.0
GLOBAL,PWRWASBRAJ101,30.0
GLOBAL,PWRCCSRUSSI01,30.0
GLOBAL,PWRCCSJPNSH01,30.0
GLOBAL,PWRBIOCOGXX01,30.0
GLOBAL,PWRHYDJAMXX01,100.0
GLOBAL,PWRWOFNERXX01,30.0
GLOBAL,PWROCGGUFXX01,30.0
GLOBAL,PWRGEOAUSWA01,30.0
GLOBAL,PWROCGBRANW00,30.0
GLOBAL,PWRWONLVAXX01,30.0
GLOBAL,PWRWONCYPXX01,30.0
GLOBAL,PWRWONLBNXX01,30.0
GLOBAL,PWROILFRAXX01,30.0
GLOBAL,PWRCCGUSAFR00,30.0
GLOBAL,PWRWAVGUFXX01,20.0
GLOBAL,PWROILBDIXX01,30.0
GLOBAL,PWRCSPGNBXX01,30.0
GLOBAL,PWRCCSBWAXX01,30.0
GLOBAL,PWROCGLTUXX00,30.0
GLOBAL,PWRWAVSWZXX01,20.0
GLOBAL,PWRCSPCHNSH01,30.0
GLOBAL,PWROCGISRXX00,30.0
GLOBAL,PWRSPVVENXX01,30.0
GLOBAL,PWROTHLBRXX01,30.0
GLOBAL,PWRCCGINDEA00,30.0
GLOBAL,PWRCSPUSASW01,30.0
GLOBAL,PWRPETJPNOK01,30.0
GLOBAL,PWRCCSMDGXX01,30.0
GLOBAL,PWRBIOJPNSH01,30.0
GLOBAL,PWRCOAUGAXX01,30.0
GLOBAL,PWROILNPLXX01,30.0
GLOBAL,PWRCCSBFAXX01,30.0
GLOBAL,PWRCCSINDEA01,30.0
GLOBAL,PWROTHMOZXX01,30.0
GLOBAL,PWRCOAMWIXX01,30.0
GLOBAL,PWRWOFSVKXX01,30.0
GLOBAL,PWROCGBWAXX01,30.0
GLOBAL,PWRWOFGEOXX01,30.0
GLOBAL,PWRCSPCOLXX01,30.0
GLOBAL,PWRWOFTJKXX01,30.0
GLOBAL,PWRGEOTLSXX01,30.0
GLOBAL,PWRPETUSAPR01,30.0
GLOBAL,PWRHYDUZBXX01,100.0
GLOBAL,PWRCCGSWEXX01,30.0
GLOBAL,PWRSPVISRXX01,30.0
GLOBAL,PWRSPVBLZXX01,30.0
GLOBAL,PWRCOGESTXX01,30.0
GLOBAL,PWROCGUSAPR01,30.0
GLOBAL,PWRGEOJPNCE01,30.0
GLOBAL,PWRCCGCHNGX00,30.0
GLOBAL,PWROTHAUSNT01,30.0
GLOBAL,PWRCOGCHNBE01,30.0
GLOBAL,PWROILCHNHK01,30.0
GLOBAL,PWROTHCHNZH01,30.0
GLOBAL,PWRWAVSYRXX01,20.0
GLOBAL,PWRPETSURXX01,30.0
GLOBAL,PWRCCGCANMB01,30.0
GLOBAL,PWRCCGCHNHJ00,30.0
GLOBAL,PWRCOAMDAXX01,30.0
GLOBAL,PWRCCSCANNO01,30.0
GLOBAL,PWRCCGHUNXX01,30.0
GLOBAL,PWRWASKORXX01,30.0
GLOBAL,PWRWAVPERXX01,20.0
GLOBAL,PWRCOGMRTXX01,30.0
GLOBAL,PWRCOGGMBXX01,30.0
GLOBAL,PWROCGLTUXX01,30.0
GLOBAL,PWRWONCANQC01,30.0
GLOBAL,PWRCOAUZBXX01,30.0
GLOBAL,PWRPETCMRXX01,30.0
GLOBAL,PWRBIOMRTXX01,30.0
GLOBAL,PWRURNMRTXX01,60.0
GLOBAL,PWRSPVCODXX01,30.0
GLOBAL,PWRWASQATXX01,30.0
GLOBAL,PWRCOAAUSVI01,30.0
GLOBAL,PWRURNLSOXX01,60.0
GLOBAL,PWROILLAOXX01,30.0
GLOBAL,PWROTHUSANW01,30.0
GLOBAL,PWROCGSGPXX00,30.0
GLOBAL,PWRCOGLTUXX01,30.0
GLOBAL,PWROILBRAJ101,30.0
GLOBAL,PWRWASCHNJX01,30.0
GLOBAL,PWRWOFVNMXX01,30.0
GLOBAL,PWROILCRIXX01,30.0
GLOBAL,PWRURNKENXX01,60.0
GLOBAL,PWRWOFDEUXX01,30.0
GLOBAL,PWRGEOTURXX01,30.0
GLOBAL,PWRSPVFRAXX01,30.0
GLOBAL,PWRURNUSARM01,60.0
GLOBAL,PWRSPVCHNGU01,30.0
GLOBAL,PWROCGTHAXX00,30.0
GLOBAL,PWRCCGUSANW00,30.0
GLOBAL,PWRCCSATAXX01,30.0
GLOBAL,PWROCGCANNL00,30.0
GLOBAL,PWRCCGCPVXX01,30.0
GLOBAL,PWRCCGBRAJ100,30.0
GLOBAL,PWRURNSOMXX01,60.0
GLOBAL,PWRGEOPNGXX01,30.0
GLOBAL,PWRWASBWAXX01,30.0
GLOBAL,PWRCCGAGOXX00,30.0
GLOBAL,PWRURNMNEXX01,60.0
GLOBAL,PWROTHUSARA01,30.0
GLOBAL,PWROILCHNYU01,30.0
GLOBAL,PWRBIOUSANW01,30.0
GLOBAL,PWROILRUSNW01,30.0
GLOBAL,PWRCOGCHNSC01,30.0
GLOBAL,PWROTHUGAXX01,30.0
GLOBAL,PWRCOGKGZXX01,30.0
GLOBAL,PWRWOFSWEXX01,30.0
GLOBAL,PWROCGUSAMW01,30.0
GLOBAL,PWRCCGQATXX01,30.0
GLOBAL,PWROILZWEXX01,30.0
GLOBAL,PWROILUSASS01,30.0
GLOBAL,PWRGEOMLTXX01,30.0
GLOBAL,PWRWONCOLXX01,30.0
GLOBAL,PWRCCGTHAXX01,30.0
GLOBAL,PWRCOGERIXX01,30.0
GLOBAL,PWRBIOBRASO01,30.0
GLOBAL,PWRURNCHNNI01,60.0
GLOBAL,PWRHYDMMRXX01,100.0
GLOBAL,PWROTHRUSSO01,30.0
GLOBAL,PWRCCGYEMXX01,30.0
GLOBAL,PWRBIOBFAXX01,30.0
GLOBAL,PWRCOACHNJI01,30.0
GLOBAL,PWROILHRVXX01,30.0
GLOBAL,PWRWASRUSFE01,30.0
GLOBAL,PWRCCGALBXX01,30.0
GLOBAL,PWROCGCZEXX01,30.0
GLOBAL,PWROCGMRTXX01,30.0
GLOBAL,PWRCSPCRIXX01,30.0
GLOBAL,PWRWAVKWTXX01,20.0
GLOBAL,PWROTHTZAXX01,30.0
GLOBAL,PWRCOACHNHE01,30.0
GLOBAL,PWRURNCHNHE01,60.0
GLOBAL,PWRCOAAUSNT01,30.0
GLOBAL,PWRSPVLSOXX01,30.0
GLOBAL,PWROTHSENXX01,30.0
GLOBAL,PWRWOFCHNSD01,30.0
GLOBAL,PWRCSPINDWE01,30.0
GLOBAL,PWROILCIVXX01,30.0
GLOBAL,PWROCGFJIXX00,30.0
GLOBAL,PWRHYDHUNXX01,100.0
GLOBAL,PWRCCSMYSXX01,30.0
GLOBAL,PWRBIOMLIXX01,30.0
GLOBAL,PWROILUSAAZ01,30.0
GLOBAL,PWRHYDARMXX01,100.0
GLOBAL,PWRURNCHNGX01,60.0
GLOBAL,PWRURNCHNBE01,60.0
GLOBAL,PWRCCSJPNTO01,30.0
GLOBAL,PWRCCGBRACW01,30.0
GLOBAL,PWRSPVDZAXX01,30.0
GLOBAL,PWRWONPHLXX01,30.0
GLOBAL,PWROCGESPXX00,30.0
GLOBAL,PWRHYDUSASA01,100.0
GLOBAL,PWRWONGEOXX01,30.0
GLOBAL,PWRCCSSDNXX01,30.0
GLOBAL,PWRCOAAFGXX01,30.0
GLOBAL,PWRCSPCHNGU01,30.0
GLOBAL,PWRPETCHNJI01,30.0
GLOBAL,PWROCGCHLXX01,30.0
GLOBAL,PWRCCGUZBXX00,30.0
GLOBAL,PWRCCGFJIXX01,30.0
GLOBAL,PWRCSPCHNGA01,30.0
GLOBAL,PWROILTZAXX01,30.0
GLOBAL,PWROCGNAMXX01,30.0
GLOBAL,PWRWASBDIXX01,30.0
GLOBAL,PWRWOFNLDXX01,30.0
GLOBAL,PWRHYDBGDXX01,100.0
GLOBAL,PWRWAVAUSTA01,20.0
GLOBAL,PWRWASMNEXX01,30.0
GLOBAL,PWRWOFUSAMW01,30.0
GLOBAL,PWRHYDLSOXX01,100.0
GLOBAL,PWRWASCANQC01,30.0
GLOBAL,PWROILRUSSI01,30.0
GLOBAL,PWRWONCAFXX01,30.0
GLOBAL,PWROCGCHNFU00,30.0
GLOBAL,PWRWASUSACA01,30.0
GLOBAL,PWRCOGECUXX01,30.0
GLOBAL,PWRCCGCANSK01,30.0
GLOBAL,PWRPETJPNHO01,30.0
GLOBAL,PWROTHCHNJX01,30.0
GLOBAL,PWRHYDINDNE01,100.0
GLOBAL,PWRWOFECUXX01,30.0
GLOBAL,PWROCGNORXX00,30.0
GLOBAL,PWRBIOINDWE01,30.0
GLOBAL,PWRURNCHNSD01,60.0
GLOBAL,PWRSPVTJKXX01,30.0
GLOBAL,PWRWASCANSK01,30.0
GLOBAL,PWRWAVCHNSC01,20.0
GLOBAL,PWRCCSDNKXX01,30.0
GLOBAL,PWRPETCHNYU01,30.0
GLOBAL,PWRCCSTKMXX01,30.0
GLOBAL,PWRGEODOMXX01,30.0
GLOBAL,PWRBIOMWIXX01,30.0
GLOBAL,PWRPETESPXX01,30.0
GLOBAL,PWROCGCHNXI01,30.0
GLOBAL,PWRCOAGABXX01,30.0
GLOBAL,PWRCOACHNGX01,30.0
GLOBAL,PWRWONRUSSI01,30.0
GLOBAL,PWRGEOUSAAK01,30.0
GLOBAL,PWROCGCHNHN01,30.0
GLOBAL,PWRCOABTNXX01,30.0
GLOBAL,PWRCSPMNEXX01,30.0
GLOBAL,PWRPETTHAXX01,30.0
GLOBAL,PWRCOGGNQXX01,30.0
GLOBAL,PWROILNLDXX01,30.0
GLOBAL,PWROCGUSAPR00,30.0
GLOBAL,PWRCCGINDNE01,30.0
GLOBAL,PWROCGCOGXX01,30.0
GLOBAL,PWRCOGCOGXX01,30.0
GLOBAL,PWRCCGCHNNI01,30.0
GLOBAL,PWRSPVRUSSO01,30.0
GLOBAL,PWRBIOCANNO01,30.0
GLOBAL,PWRCOAIRLXX01,30.0
GLOBAL,PWRGEOCHNHN01,30.0
GLOBAL,PWRBIOCHNHE01,30.0
GLOBAL,PWRCOGMNGXX01,30.0
GLOBAL,PWROCGMDAXX01,30.0
GLOBAL,PWRCCGJPNHO01,30.0
GLOBAL,PWRURNLBYXX01,60.0
GLOBAL,PWRCCGUSARE00,30.0
GLOBAL,PWRWONAGOXX01,30.0
GLOBAL,PWRWOFCHNHN01,30.0
GLOBAL,PWROCGCHNBE00,30.0
GLOBAL,PWRWOFFJIXX01,30.0
GLOBAL,PWRCOGCHNHA01,30.0
GLOBAL,PWRWONCHNTJ01,30.0
GLOBAL,PWROILSLEXX01,30.0
GLOBAL,PWRCCSSAUXX01,30.0
GLOBAL,PWRCCSUSAHA01,30.0
GLOBAL,PWRCOALTUXX01,30.0
GLOBAL,PWROCGRUSSO01,30.0
GLOBAL,PWROCGCHNGX01,30.0
GLOBAL,PWRCCGCHNGD01,30.0
GLOBAL,PWRWAVBGRXX01,20.0
GLOBAL,PWRCCGKWTXX01,30.0
GLOBAL,PWRCCGVENXX00,30.0
GLOBAL,PWRWAVBTNXX01,20.0
GLOBAL,PWROTHTCDXX01,30.0
GLOBAL,PWRSPVJAMXX01,30.0
GLOBAL,PWRWOFARGXX01,30.0
GLOBAL,PWROILCHNJI01,30.0
GLOBAL,PWRCOAAUSSA01,30.0
GLOBAL,PWRCSPESPXX01,30.0
GLOBAL,PWRCCGSVNXX00,30.0
GLOBAL,PWRCCGUSAMW00,30.0
GLOBAL,PWRURNRUSSO01,60.0
GLOBAL,PWRWASUSAAZ01,30.0
GLOBAL,PWRCSPKGZXX01,30.0
GLOBAL,PWRURNTGOXX01,60.0
GLOBAL,PWROCGSYRXX00,30.0
GLOBAL,PWROILTCDXX01,30.0
GLOBAL,PWROCGJPNKY00,30.0
GLOBAL,PWRWAVUSAAK01,20.0
GLOBAL,PWRCOAUSAPR01,30.0
GLOBAL,PWRSPVKHMXX01,30.0
GLOBAL,PWRBIOCHNSD01,30.0
GLOBAL,PWRBIOUSASA01,30.0
GLOBAL,PWRCCGJPNTO01,30.0
GLOBAL,PWRCCGUSASC00,30.0
GLOBAL,PWRCCGUSASS00,30.0
GLOBAL,PWROCGKAZXX00,30.0
GLOBAL,PWRCCSLBNXX01,30.0
GLOBAL,PWROCGMARXX00,30.0
GLOBAL,PWRCSPIRLXX01,30.0
GLOBAL,PWRURNECUXX01,60.0
GLOBAL,PWROTHROUXX01,30.0
GLOBAL,PWROCGCHNSD01,30.0
GLOBAL,PWRCCGIRLXX00,30.0
GLOBAL,PWRCOAUSAAK01,30.0
GLOBAL,PWROILBRAWE01,30.0
GLOBAL,PWROTHCHNGD01,30.0
GLOBAL,PWRCCGLVAXX01,30.0
GLOBAL,PWROCGBHRXX01,30.0
GLOBAL,PWRCCSAZEXX01,30.0
GLOBAL,PWRGEOKWTXX01,30.0
GLOBAL,PWRWOFCANBC01,30.0
GLOBAL,PWRHYDINDWE01,100.0
GLOBAL,PWRSPVCZEXX01,30.0
GLOBAL,PWRSPVMWIXX01,30.0
GLOBAL,PWROTHSLVXX01,30.0
GLOBAL,PWROILCHNHN01,30.0
GLOBAL,PWRSPVMRTXX01,30.0
GLOBAL,PWRWONERIXX01,30.0
GLOBAL,PWRCCGLBRXX01,30.0
GLOBAL,PWROCGPAKXX00,30.0
GLOBAL,PWRCOABGDXX01,30.0
GLOBAL,PWRCCGBGDXX00,30.0
GLOBAL,PWRGEOLBYXX01,30.0
GLOBAL,PWRWASTUNXX01,30.0
GLOBAL,PWRWOFBIHXX01,30.0
GLOBAL,PWRCOGYEMXX01,30.0
GLOBAL,PWRCOACHNHN01,30.0
GLOBAL,PWROCGUSASW01,30.0
GLOBAL,PWROILERIXX01,30.0
GLOBAL,PWRWASLBYXX01,30.0
GLOBAL,PWRCSPUSARW01,30.0
GLOBAL,PWRBIOCANON01,30.0
GLOBAL,PWRWOFSLVXX01,30.0
GLOBAL,PWRWOFUSAAZ01,30.0
GLOBAL,PWRCOGROUXX01,30.0
GLOBAL,PWROTHNAMXX01,30.0
GLOBAL,PWRCCGPERXX00,30.0
GLOBAL,PWRWASETHXX01,30.0
GLOBAL,PWRHYDAUSVI01,100.0
GLOBAL,PWRWOFINDEA01,30.0
GLOBAL,PWRCCGCANBC00,30.0
GLOBAL,PWROTHCRIXX01,30.0
GLOBAL,PWRCOGCANMB01,30.0
GLOBAL,PWRGEOJPNOK01,30.0
GLOBAL,PWRHYDUSAME01,100.0
GLOBAL,PWROILFINXX01,30.0
GLOBAL,PWRCOAGEOXX01,30.0
GLOBAL,PWRWONUSANE01,30.0
GLOBAL,PWRCCGFINXX00,30.0
GLOBAL,PWRURNBRACN01,60.0
GLOBAL,PWRPETFJIXX01,30.0
GLOBAL,PWRCOACHNSX01,30.0
GLOBAL,PWRCCGSVNXX01,30.0
GLOBAL,PWRCSPCHNGX01,30.0
GLOBAL,PWROCGJPNTO00,30.0
GLOBAL,PWRWONZWEXX01,30.0
GLOBAL,PWRCCSCOGXX01,30.0
GLOBAL,PWROILCANQC01,30.0
GLOBAL,PWRCSPMOZXX01,30.0
GLOBAL,PWROTHCANMB01,30.0
GLOBAL,PWRWOFBRAJ101,30.0
GLOBAL,PWRWONCHNQI01,30.0
GLOBAL,PWRURNBRAWE01,60.0
GLOBAL,PWRCSPMLIXX01,30.0
GLOBAL,PWRBIOCANNL01,30.0
GLOBAL,PWRWAVUSAME01,20.0
GLOBAL,PWRHYDARGXX01,100.0
GLOBAL,PWRCCSCHNGX01,30.0
GLOBAL,PWRWOFISRXX01,30.0
GLOBAL,PWROTHCHNHU01,30.0
GLOBAL,PWRWASLVAXX01,30.0
GLOBAL,PWRWASMWIXX01,30.0
GLOBAL,PWRHYDCHNJX01,100.0
GLOBAL,PWRWONISRXX01,30.0
GLOBAL,PWRCCSNERXX01,30.0
GLOBAL,PWRSPVJPNSH01,30.0
GLOBAL,PWRWOFAUSSA01,30.0
GLOBAL,PWRWONUSASE01,30.0
GLOBAL,PWROCGCMRXX00,30.0
GLOBAL,PWROILGMBXX01,30.0
GLOBAL,PWRWOFHUNXX01,30.0
GLOBAL,PWRWOFCODXX01,30.0
GLOBAL,PWRURNVENXX01,60.0
GLOBAL,PWRWAVGNBXX01,20.0
GLOBAL,PWROILBRAJ301,30.0
GLOBAL,PWRCOGAFGXX01,30.0
GLOBAL,PWRCSPSURXX01,30.0
GLOBAL,PWRSPVUSASW01,30.0
GLOBAL,PWRCOARUSCE01,30.0
GLOBAL,PWROTHBRAJ201,30.0
GLOBAL,PWROCGCANSK00,30.0
GLOBAL,PWRCCGMOZXX01,30.0
GLOBAL,PWRWAVCUBXX01,20.0
GLOBAL,PWRCCSSGPXX01,30.0
GLOBAL,PWRCSPPAKXX01,30.0
GLOBAL,PWROCGARMXX01,30.0
GLOBAL,PWRCCSCANAR01,30.0
GLOBAL,PWRGEOTHAXX01,30.0
GLOBAL,PWRWOFGMBXX01,30.0
GLOBAL,PWRSPVCHNLI01,30.0
GLOBAL,PWRCOGCHNXI01,30.0
GLOBAL,PWRCCSGINXX01,30.0
GLOBAL,PWROTHINDEA01,30.0
GLOBAL,PWRCSPBRAJ301,30.0
GLOBAL,PWRWONPRTXX01,30.0
GLOBAL,PWRGEOCHNGX01,30.0
GLOBAL,PWRPETALBXX01,30.0
GLOBAL,PWRSPVMDAXX01,30.0
GLOBAL,PWRCOGBELXX01,30.0
GLOBAL,PWRCCGTZAXX01,30.0
GLOBAL,PWRCSPCHNMA01,30.0
GLOBAL,PWRSPVCHNHE01,30.0
GLOBAL,PWRHYDMUSXX01,100.0
GLOBAL,PWROTHAFGXX01,30.0
GLOBAL,PWROILCANAB01,30.0
