REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2027,4.255867888412846
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2028,4.57836923131858
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2029,4.9008705742243155
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2030,5.156759652619054
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2031,5.5306172997985605
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2032,5.9049701226696945
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2033,6.465088433215179
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2034,6.850006165813354
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2035,7.2354337232229184
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2036,7.693256403849624
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2037,8.151079084476326
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2038,8.608391940291641
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2039,9.066214620918345
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2040,9.524037301545048
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2041,10.064961426428045
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2042,10.606395376122432
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2043,11.147319501005429
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2044,11.688243625888429
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2045,12.229167750771428
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2046,12.900607027369833
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2047,13.572046303968245
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2048,14.243485580566643
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2049,14.914924857165051
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2050,15.586364133763455
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2021,4.172299999999999
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2022,4.516600000000001
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2023,4.859800000000001
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2024,5.203
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2025,5.5473
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2026,6.0159
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2027,6.484500000000001
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2028,6.953100000000001
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2029,7.4228000000000005
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2030,7.8914
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2031,8.431500000000002
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2032,8.9705
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2033,9.5106
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2034,10.0507
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2035,10.5897
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2036,11.2145
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2037,11.838200000000002
GLOBAL,S2D1,PWRTRNKENXX,ELCKENXX01,2038,12.463
